,,,,,,,,,,,,,,FTP DL,,,,,,,,,FTP UL,,,,,,,,,Capacity DL,,,,,,,,,Capacity UL,,,,,,,,,SpeedTest,,,,,,,,,,,,,,,,,,HTTP DL Transfer,,,,,,,HTTP UL Transfer,,,,,,,Browsing,,,,,,,,,Ping Test,,,,,,Youtube,,,,,,,,,,,,,,,Instagram Post Picture,,,,,,Instagram Post Video,,,,,,Whatsapp Call,,,,,,,,,,,Whatsapp Message,,,,SMS Onnet,,,SMS Offnet,,,Voice Call Onnet,,,,,,,,,,,,,,,Voice Call Offnet,,,,,,,,,,,,,,,Average Voice Call,,,,,,,,,,,,,,,Signal Strenght 5G,,Signal Qualty 5G,,Signal Qualty 5G,,Signal Strenght 4G,,Signal Qualty 4G,,Signal Qualty 4G,,Signal Strenght 2G,,Signal Quality 2G,,Bad Signal Strenght 5G,,,Bad Signal Qualty 5G,,,Bad Signal Qualty 5G,,,Bad Signal Strenght 4G,,,Bad Signal Qualty 4G,,,Bad Signal Qualty 4G,,,Bad Signal Strenght 2G,,,Bad Signal Quality 2G,,,,Detail Value 5G,,,,,,,,,,,Detail Value 4G,,,,,,,,,,,Detail Value 2G,,,,,,,,,,,,,
124,74,Sulawesi Tenggara,7415,Buton Selatan,ST,20260819 ST Kantor Kelurahan Bandar Batauga Kab. Buton Selatan,-,-,ST Kantor Kelurahan Bandar Batauga Kab. Buton Selatan,Reguler,Loka Kendari,19-Aug-2026,IOH,0,0,No Data,No Data,No Data,No Data,No Data,No Data,No Data,0,0,No Data,No Data,No Data,No Data,No Data,No Data,No Data,0,0,No Data,No Data,No Data,No Data,No Data,No Data,No Data,0,0,No Data,No Data,No Data,No Data,No Data,No Data,No Data,11,9,81.82,142.94,139.00,180.00,89.50,No Data,81.82,48.44,47.10,62.00,33.70,33.56,2,2,2,2,0,0,No Data,No Data,No Data,No Data,No Data,0,0,No Data,No Data,No Data,No Data,No Data,11,10,90.91,6.71,12.44,4.61,1.78,95.30,1,0,0,No Data,No Data,No Data,No Data,11,11,100.00,0.90,0.00,4.23,0.00,0.00,0.00,0.00,0.00,0.00,81.82,0.00,0.00,4,4,100.00,0.76,10.58,0.00,4,4,100.00,5.67,22.96,100.00,10,0,0,100.00,0.00,0.00,3.98,100.00,0.00,1.48,100.00,22,0,100.00,1.07,0,0,No Data,0,0,No Data,0,0,0,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,0,0,0,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,0,0,0,No Data,No Data,No Data,0,0,No Data,No Data,No Data,0,0,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,-82.57,Baik Sekali,-7.37,Baik Sekali,18.33,Baik,No Data,No Data,No Data,No Data,0.00,0.00,No Data,0.00,0.00,No Data,0.00,0.00,No Data,26244,0,0.00,26244,0,0.00,24252,132,0.54,0,0,No Data,0,0,No Data,,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,142.94,48.44,No Data,No Data,No Data,0.76,5.67,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,-5.585999,122.591286,0
125,74,Sulawesi Tenggara,7415,Buton Selatan,ST,20260819 ST Kantor Kelurahan Bandar Batauga Kab. Buton Selatan,-,-,ST Kantor Kelurahan Bandar Batauga Kab. Buton Selatan,Reguler,Loka Kendari,19-Aug-2026,TSEL,0,0,No Data,No Data,No Data,No Data,No Data,No Data,No Data,0,0,No Data,No Data,No Data,No Data,No Data,No Data,No Data,0,0,No Data,No Data,No Data,No Data,No Data,No Data,No Data,0,0,No Data,No Data,No Data,No Data,No Data,No Data,No Data,12,12,100.00,221.33,221.50,237.00,203.00,No Data,100.00,91.54,89.40,108.00,73.90,22.67,1,1,1,1,0,0,No Data,No Data,No Data,No Data,No Data,0,0,No Data,No Data,No Data,No Data,No Data,12,12,100.00,6.40,8.03,3.93,1.44,29.50,2,0,0,No Data,No Data,No Data,No Data,12,12,100.00,0.72,0.00,4.26,0.00,0.00,0.00,0.00,0.00,0.00,100.00,0.00,0.00,5,5,100.00,0.87,9.19,0.00,5,5,100.00,5.67,22.79,100.00,12,0,0,100.00,0.00,0.00,4.15,100.00,0.00,1.27,100.00,24,0,100.00,1.08,0,0,No Data,0,0,No Data,0,0,0,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,0,0,0,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,0,0,0,No Data,No Data,No Data,0,0,No Data,No Data,No Data,0,0,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,-87.46,Baik Sekali,-10.84,Baik,9.72,Cukup,No Data,No Data,No Data,No Data,0.00,0.00,No Data,0.00,0.00,No Data,0.00,0.00,No Data,26527,0,0.00,26527,839,3.16,26017,8450,32.48,0,0,No Data,0,0,No Data,,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,221.33,91.54,No Data,No Data,No Data,0.87,5.67,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,-5.586004,122.591282,0
126,74,Sulawesi Tenggara,7415,Buton Selatan,ST,20260819 ST Kantor Kelurahan Bandar Batauga Kab. Buton Selatan,-,-,ST Kantor Kelurahan Bandar Batauga Kab. Buton Selatan,Reguler,Loka Kendari,19-Aug-2026,XLS,0,0,No Data,No Data,No Data,No Data,No Data,No Data,No Data,0,0,No Data,No Data,No Data,No Data,No Data,No Data,No Data,0,0,No Data,No Data,No Data,No Data,No Data,No Data,No Data,0,0,No Data,No Data,No Data,No Data,No Data,No Data,No Data,1,0,0.00,No Data,No Data,No Data,No Data,No Data,0.00,No Data,No Data,No Data,No Data,No Data,0,0,0,0,0,0,No Data,No Data,No Data,No Data,No Data,0,0,No Data,No Data,No Data,No Data,No Data,0,0,No Data,No Data,No Data,No Data,No Data,No Data,No Data,0,0,No Data,No Data,No Data,No Data,0,0,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,0,0,No Data,No Data,No Data,No Data,0,0,No Data,No Data,No Data,No Data,0,0,0,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,2,2,0.00,No Data,0,0,No Data,0,0,No Data,0,0,0,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,0,0,0,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,0,0,0,No Data,No Data,No Data,0,0,No Data,No Data,No Data,0,0,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,-81.50,Baik Sekali,-8.15,Baik Sekali,18.80,Baik,-58.00,Baik Sekali,No Data,No Data,0.00,0.00,No Data,0.00,0.00,No Data,0.00,0.00,No Data,2,0,0.00,2,0,0.00,2,0,0.00,1908,0,0.00,0,0,No Data,,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,-5.586001,122.591278,0.003
127,74,Sulawesi Tenggara,7415,Buton Selatan,ST,20260819 ST Kantor Lurah Laompo Kab. Buton Selatan,-,-,ST Kantor Lurah Laompo Kab. Buton Selatan,Reguler,Loka Kendari,19-Aug-2026,IOH,0,0,No Data,No Data,No Data,No Data,No Data,No Data,No Data,0,0,No Data,No Data,No Data,No Data,No Data,No Data,No Data,0,0,No Data,No Data,No Data,No Data,No Data,No Data,No Data,0,0,No Data,No Data,No Data,No Data,No Data,No Data,No Data,23,23,100.00,133.30,137.00,160.00,110.00,No Data,100.00,50.06,52.20,63.20,32.30,31.04,1,1,1,1,0,0,No Data,No Data,No Data,No Data,No Data,0,0,No Data,No Data,No Data,No Data,No Data,23,23,100.00,5.89,9.35,4.46,1.77,84.87,2,0,0,No Data,No Data,No Data,No Data,23,23,100.00,0.92,0.00,4.29,0.00,0.00,0.00,0.00,0.00,0.00,86.96,0.00,0.00,11,11,100.00,0.77,10.54,0.00,11,11,100.00,5.32,24.66,100.00,25,1,1,92.00,4.00,4.00,3.96,100.00,0.00,1.45,100.00,46,0,100.00,1.03,0,0,No Data,0,0,No Data,0,0,0,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,0,0,0,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,0,0,0,No Data,No Data,No Data,0,0,No Data,No Data,No Data,0,0,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,-87.11,Baik Sekali,-8.34,Baik Sekali,10.86,Cukup,No Data,No Data,No Data,No Data,0.00,0.00,No Data,0.00,0.00,No Data,0.00,0.00,No Data,53845,0,0.00,53845,1,0.00,49446,11523,23.30,0,0,No Data,0,0,No Data,,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,133.30,50.06,No Data,No Data,No Data,0.77,5.32,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,-5.610594,122.599954,0
128,74,Sulawesi Tenggara,7415,Buton Selatan,ST,20260819 ST Kantor Lurah Laompo Kab. Buton Selatan,-,-,ST Kantor Lurah Laompo Kab. Buton Selatan,Reguler,Loka Kendari,19-Aug-2026,TSEL,0,0,No Data,No Data,No Data,No Data,No Data,No Data,No Data,0,0,No Data,No Data,No Data,No Data,No Data,No Data,No Data,0,0,No Data,No Data,No Data,No Data,No Data,No Data,No Data,0,0,No Data,No Data,No Data,No Data,No Data,No Data,No Data,24,24,100.00,119.99,119.50,141.00,99.70,No Data,100.00,45.10,46.50,69.40,15.80,25.71,2,2,2,2,0,0,No Data,No Data,No Data,No Data,No Data,0,0,No Data,No Data,No Data,No Data,No Data,24,24,100.00,6.22,8.00,4.88,1.49,33.58,1,0,0,No Data,No Data,No Data,No Data,24,24,100.00,0.86,0.00,4.28,0.00,0.00,0.00,0.00,0.00,0.00,100.00,0.00,0.00,11,11,100.00,0.83,9.75,0.00,11,11,100.00,4.84,26.97,100.00,25,1,1,92.00,4.00,4.00,4.18,100.00,0.00,1.29,100.00,48,0,100.00,1.12,0,0,No Data,0,0,No Data,0,0,0,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,0,0,0,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,0,0,0,No Data,No Data,No Data,0,0,No Data,No Data,No Data,0,0,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,-89.83,Baik Sekali,-10.21,Baik,8.26,Cukup,No Data,No Data,No Data,No Data,0.00,0.00,No Data,0.00,0.00,No Data,0.00,0.00,No Data,146975,105,0.07,146975,21132,14.38,51282,15855,30.92,0,0,No Data,0,0,No Data,,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,119.99,45.10,No Data,No Data,No Data,0.83,4.84,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,-5.610589,122.599969,0.002
129,74,Sulawesi Tenggara,7415,Buton Selatan,ST,20260819 ST Kantor Lurah Laompo Kab. Buton Selatan,-,-,ST Kantor Lurah Laompo Kab. Buton Selatan,Reguler,Loka Kendari,19-Aug-2026,XLS,0,0,No Data,No Data,No Data,No Data,No Data,No Data,No Data,0,0,No Data,No Data,No Data,No Data,No Data,No Data,No Data,0,0,No Data,No Data,No Data,No Data,No Data,No Data,No Data,0,0,No Data,No Data,No Data,No Data,No Data,No Data,No Data,0,0,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,0,0,No Data,No Data,No Data,No Data,No Data,0,0,No Data,No Data,No Data,No Data,No Data,0,0,No Data,No Data,No Data,No Data,No Data,No Data,No Data,0,0,No Data,No Data,No Data,No Data,0,0,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,0,0,No Data,No Data,No Data,No Data,0,0,No Data,No Data,No Data,No Data,0,0,0,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,2,2,0.00,No Data,0,0,No Data,0,0,No Data,0,0,0,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,0,0,0,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,0,0,0,No Data,No Data,No Data,0,0,No Data,No Data,No Data,0,0,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,-88.45,Baik Sekali,-9.38,Baik Sekali,11.15,Cukup,-63.39,Baik Sekali,No Data,No Data,0.00,0.00,No Data,0.00,0.00,No Data,0.00,0.00,No Data,4,0,0.00,4,0,0.00,4,1,25.00,3825,0,0.00,0,0,No Data,,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,-5.610587,122.599963,0.015
130,74,Sulawesi Tenggara,7415,Buton Selatan,ST,20260819 ST Mts Busoa Kab. Buton Selatan,-,-,ST Mts Busoa Kab. Buton Selatan,Reguler,Loka Kendari,19-Aug-2026,IOH,0,0,No Data,No Data,No Data,No Data,No Data,No Data,No Data,0,0,No Data,No Data,No Data,No Data,No Data,No Data,No Data,0,0,No Data,No Data,No Data,No Data,No Data,No Data,No Data,0,0,No Data,No Data,No Data,No Data,No Data,No Data,No Data,5,4,80.00,16.93,14.60,30.40,8.13,No Data,80.00,0.37,0.38,0.39,0.34,39.50,1,1,2,2,0,0,No Data,No Data,No Data,No Data,No Data,0,0,No Data,No Data,No Data,No Data,No Data,5,2,40.00,3.73,4.44,3.03,12.92,201.00,1,0,0,No Data,No Data,No Data,No Data,5,4,80.00,2.66,0.00,4.29,0.00,0.00,0.00,0.00,0.00,0.00,75.00,0.00,0.00,1,1,100.00,0.17,47.42,100.00,1,0,0.00,No Data,No Data,No Data,4,0,0,100.00,0.00,0.00,3.80,100.00,0.00,2.38,100.00,10,7,30.00,0.71,0,0,No Data,0,0,No Data,0,0,0,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,0,0,0,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,0,0,0,No Data,No Data,No Data,0,0,No Data,No Data,No Data,0,0,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,-119.25,Kurang,-10.96,Baik,2.82,Kurang,-92.50,Cukup,0.0,Baik Sekali,0.00,0.00,No Data,0.00,0.00,No Data,0.00,0.00,No Data,13222,13222,100.00,13222,13,0.10,13222,12577,95.12,68,0,0.00,59,0,0.00,,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,16.93,0.37,No Data,No Data,No Data,0.17,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,-5.570347,122.60641,0.001
131,74,Sulawesi Tenggara,7415,Buton Selatan,ST,20260819 ST Mts Busoa Kab. Buton Selatan,-,-,ST Mts Busoa Kab. Buton Selatan,Reguler,Loka Kendari,19-Aug-2026,TSEL,0,0,No Data,No Data,No Data,No Data,No Data,No Data,No Data,0,0,No Data,No Data,No Data,No Data,No Data,No Data,No Data,0,0,No Data,No Data,No Data,No Data,No Data,No Data,No Data,0,0,No Data,No Data,No Data,No Data,No Data,No Data,No Data,10,10,100.00,6.76,6.47,8.82,4.59,No Data,100.00,1.20,1.22,1.71,0.73,35.30,2,2,1,1,0,0,No Data,No Data,No Data,No Data,No Data,0,0,No Data,No Data,No Data,No Data,No Data,10,10,100.00,3.70,6.51,1.48,3.23,41.90,2,0,0,No Data,No Data,No Data,No Data,10,6,60.00,4.70,16.67,3.90,0.04,0.04,0.00,0.00,16.67,16.67,66.67,0.00,0.00,5,5,100.00,0.24,33.20,100.00,0,0,No Data,No Data,No Data,No Data,10,0,0,100.00,0.00,0.00,4.08,100.00,0.00,1.34,100.00,20,0,100.00,2.35,0,0,No Data,0,0,No Data,0,0,0,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,0,0,0,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,0,0,0,No Data,No Data,No Data,0,0,No Data,No Data,No Data,0,0,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,-118.69,Kurang,-13.88,Cukup,3.76,Kurang,No Data,No Data,No Data,No Data,0.00,0.00,No Data,0.00,0.00,No Data,0.00,0.00,No Data,18499,18499,100.00,18499,1613,8.72,13399,13371,99.79,0,0,No Data,0,0,No Data,,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,6.76,1.20,No Data,No Data,No Data,0.24,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,-5.570356,122.606434,0
132,74,Sulawesi Tenggara,7415,Buton Selatan,ST,20260819 ST Mts Busoa Kab. Buton Selatan,-,-,ST Mts Busoa Kab. Buton Selatan,Reguler,Loka Kendari,19-Aug-2026,XLS,0,0,No Data,No Data,No Data,No Data,No Data,No Data,No Data,0,0,No Data,No Data,No Data,No Data,No Data,No Data,No Data,0,0,No Data,No Data,No Data,No Data,No Data,No Data,No Data,0,0,No Data,No Data,No Data,No Data,No Data,No Data,No Data,0,0,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,0,0,No Data,No Data,No Data,No Data,No Data,0,0,No Data,No Data,No Data,No Data,No Data,0,0,No Data,No Data,No Data,No Data,No Data,No Data,No Data,0,0,No Data,No Data,No Data,No Data,0,0,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,0,0,No Data,No Data,No Data,No Data,0,0,No Data,No Data,No Data,No Data,0,0,0,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,2,2,0.00,No Data,0,0,No Data,0,0,No Data,0,0,0,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,0,0,0,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,0,0,0,No Data,No Data,No Data,0,0,No Data,No Data,No Data,0,0,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,-94.22,Cukup,No Data,No Data,0.00,0.00,No Data,0.00,0.00,No Data,0.00,0.00,No Data,0,0,No Data,0,0,No Data,0,0,No Data,2063,0,0.00,0,0,No Data,,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,-5.57034,122.606415,0.003
,74,Sulawesi Tenggara,7408,Kolaka Utara,DT,20260908 DT Kab. Kolaka Utara,-,-,DT Kab. Kolaka Utara,Reguler,Loka Kendari,08-Sep-2026,IOH,0,0,No Data,No Data,No Data,No Data,No Data,No Data,No Data,0,0,No Data,No Data,No Data,No Data,No Data,No Data,No Data,0,0,No Data,No Data,No Data,No Data,No Data,No Data,No Data,0,0,No Data,No Data,No Data,No Data,No Data,No Data,No Data,46,36,78.26,103.73,104.00,301.00,5.08,No Data,78.26,22.18,16.05,62.70,0.01,39.17,3,3,2,3,0,0,No Data,No Data,No Data,No Data,No Data,0,0,No Data,No Data,No Data,No Data,No Data,45,36,80.00,5.17,10.17,2.17,3.23,140.00,3,0,0,No Data,No Data,No Data,No Data,46,41,89.13,1.71,0.00,4.25,0.01,0.01,0.00,0.00,0.00,0.00,82.93,0.00,0.00,18,18,100.00,0.63,15.35,27.78,13,13,100.00,4.72,27.59,100.00,44,2,1,93.18,4.55,2.27,3.61,97.56,2.44,1.90,100.00,94,23,75.53,1.49,0,0,No Data,0,0,No Data,0,0,0,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,0,0,0,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,0,0,0,No Data,No Data,No Data,0,0,No Data,No Data,No Data,0,0,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,-100.42,Baik,-12.55,Cukup,6.83,Kurang,-83.62,Baik Sekali,2.9,Baik,0.00,0.00,No Data,0.00,0.00,No Data,0.00,0.00,No Data,115761,42265,36.51,115761,19880,17.17,114060,63282,55.48,1314,288,21.92,30,8,26.67,,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,103.73,22.18,No Data,No Data,No Data,0.63,4.72,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,-3.701313,121.060523,198.864
,74,Sulawesi Tenggara,7408,Kolaka Utara,DT,20260908 DT Kab. Kolaka Utara,-,-,DT Kab. Kolaka Utara,Reguler,Loka Kendari,08-Sep-2026,TSEL,0,0,No Data,No Data,No Data,No Data,No Data,No Data,No Data,0,0,No Data,No Data,No Data,No Data,No Data,No Data,No Data,0,0,No Data,No Data,No Data,No Data,No Data,No Data,No Data,0,0,No Data,No Data,No Data,No Data,No Data,No Data,No Data,40,29,72.50,132.25,125.00,338.00,3.48,No Data,72.50,27.59,21.40,84.60,0.32,29.68,1,1,1,2,0,0,No Data,No Data,No Data,No Data,No Data,0,0,No Data,No Data,No Data,No Data,No Data,37,33,89.19,6.03,10.33,1.46,1.79,64.00,1,0,0,No Data,No Data,No Data,No Data,41,34,82.93,1.54,2.94,4.28,0.00,0.00,0.00,0.00,0.00,0.00,100.00,0.00,0.00,19,19,100.00,0.65,17.51,26.32,16,16,100.00,3.95,35.20,100.00,43,6,3,79.07,13.95,6.98,3.71,97.06,2.94,1.57,100.00,82,23,71.95,1.18,0,0,No Data,0,0,No Data,0,0,0,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,0,0,0,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,0,0,0,No Data,No Data,No Data,0,0,No Data,No Data,No Data,0,0,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,-101.35,Baik,-10.59,Baik,8.21,Cukup,-94.17,Cukup,2.8,Baik,0.00,0.00,No Data,0.00,0.00,No Data,0.00,0.00,No Data,139496,55796,40.00,139496,9550,6.85,84919,43429,51.14,3224,965,29.93,137,36,26.28,,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,132.25,27.59,No Data,No Data,No Data,0.65,3.95,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,-3.701288,121.061109,197.696
,74,Sulawesi Tenggara,7408,Kolaka Utara,DT,20260908 DT Kab. Kolaka Utara,-,-,DT Kab. Kolaka Utara,Reguler,Loka Kendari,08-Sep-2026,XLS,0,0,No Data,No Data,No Data,No Data,No Data,No Data,No Data,0,0,No Data,No Data,No Data,No Data,No Data,No Data,No Data,0,0,No Data,No Data,No Data,No Data,No Data,No Data,No Data,0,0,No Data,No Data,No Data,No Data,No Data,No Data,No Data,8,5,62.50,119.20,119.00,122.00,117.00,No Data,62.50,21.73,24.20,32.90,6.55,30.00,2,2,3,1,0,0,No Data,No Data,No Data,No Data,No Data,0,0,No Data,No Data,No Data,No Data,No Data,5,5,100.00,5.87,7.26,5.07,1.89,82.40,2,0,0,No Data,No Data,No Data,No Data,6,5,83.33,0.96,0.00,4.32,0.00,0.00,0.00,0.00,0.00,0.00,100.00,0.00,0.00,3,0,0.00,No Data,No Data,No Data,3,3,100.00,3.91,34.30,100.00,8,2,1,62.50,25.00,12.50,3.96,100.00,0.00,1.69,100.00,18,8,55.56,1.24,0,0,No Data,0,0,No Data,0,0,0,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,0,0,0,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,0,0,0,No Data,No Data,No Data,0,0,No Data,No Data,No Data,0,0,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,-105.45,Kurang,-10.44,Baik,7.55,Kurang,-81.46,Baik Sekali,No Data,No Data,0.00,0.00,No Data,0.00,0.00,No Data,0.00,0.00,No Data,13270,7088,53.41,13270,791,5.96,9742,3625,37.21,17073,1297,7.60,0,0,No Data,,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,119.20,21.73,No Data,No Data,No Data,No Data,3.91,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,-3.701312,121.060239,199.98
,74,Sulawesi Tenggara,7408,Kolaka Utara,ST,20260908 ST Madrasah Aliyah Yapira Lapai Kab. Kolaka Utara,-,-,ST Madrasah Aliyah Yapira Lapai Kab. Kolaka Utara,Reguler,Loka Kendari,08-Sep-2026,IOH,0,0,No Data,No Data,No Data,No Data,No Data,No Data,No Data,0,0,No Data,No Data,No Data,No Data,No Data,No Data,No Data,0,0,No Data,No Data,No Data,No Data,No Data,No Data,No Data,0,0,No Data,No Data,No Data,No Data,No Data,No Data,No Data,11,11,100.00,121.26,125.00,146.00,87.00,No Data,100.00,22.15,21.80,27.70,16.80,66.18,1,1,2,2,0,0,No Data,No Data,No Data,No Data,No Data,0,0,No Data,No Data,No Data,No Data,No Data,11,11,100.00,4.25,7.22,3.22,2.39,116.64,2,0,0,No Data,No Data,No Data,No Data,11,11,100.00,2.26,0.00,4.29,0.00,0.00,0.00,0.00,0.00,0.00,63.64,0.00,0.00,5,5,100.00,0.75,10.70,0.00,4,4,100.00,5.01,25.88,100.00,11,0,0,100.00,0.00,0.00,3.16,100.00,0.00,1.72,100.00,22,0,100.00,1.60,0,0,No Data,0,0,No Data,0,0,0,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,0,0,0,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,0,0,0,No Data,No Data,No Data,0,0,No Data,No Data,No Data,0,0,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,-94.79,Baik,-14.26,Cukup,8.04,Cukup,No Data,No Data,No Data,No Data,0.00,0.00,No Data,0.00,0.00,No Data,0.00,0.00,No Data,40764,0,0.00,40764,7360,18.06,40408,18528,45.85,0,0,No Data,0,0,No Data,,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,121.26,22.15,No Data,No Data,No Data,0.75,5.01,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,-3.298001,121.004639,0.006
